@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Increment,Decrement,Permutation,[contents],[weight],[color],~[contents],~[weight],~[color],Same:contents,IncrementPattern:weight,DecrementPattern:weight,Different:color,Same:color,Same:weight,Different:contents,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
COLS_ONLY,Pruning,11,4,Permutation,0.744402,0.111006
COLS_ONLY,Pruning,11,5,Decrement,0.800877,0.075174
COLS_ONLY,Pruning,11,6,Increment,0.74629,0.101101
COLS_ONLY,Pruning,11,7,Same,0.68337,0.149806
COLS_ONLY,Pruning,11,8,Averaged,0.63344,0.138947
BOTH,Pruning,16,2,Averaged,0.96004,0.048397
ROWS_ONLY,RawDistances,14,2,[weight],0.820546,0.026469
ROWS_ONLY,RawDistances,14,3,[contents],0.640153,0.03015
ROWS_ONLY,RawDistances,14,4,Permutation,0.569029,0.034486
ROWS_ONLY,RawDistances,14,5,Decrement,0.510682,0.041784
ROWS_ONLY,RawDistances,14,6,Increment,0.729032,0.045977
ROWS_ONLY,RawDistances,14,7,Same,0.476608,0.033692
ROWS_ONLY,RawDistances,14,8,Averaged,0.41259,0.031815
ROWS_ONLY,RawDistances,4,2,Same:weight,0.70894,0.115148
ROWS_ONLY,RawDistances,4,3,Same:color,0.474069,0.10651
ROWS_ONLY,RawDistances,4,4,Different:color,0.441837,0.085935
ROWS_ONLY,RawDistances,4,5,DecrementPattern:weight,0.394545,0.120694
ROWS_ONLY,RawDistances,4,6,IncrementPattern:weight,0.475927,0.148453
ROWS_ONLY,RawDistances,4,7,Same:contents,0.376928,0.154888
ROWS_ONLY,RawDistances,4,8,~[color],0.326272,0.106968
ROWS_ONLY,RawDistances,4,9,~[weight],0.190505,0.075672
ROWS_ONLY,RawDistances,4,10,~[contents],0.254643,0.109538
COLS_ONLY,ClusterDiff,11,2,[color],0.848654,0.063733
COLS_ONLY,ClusterDiff,11,3,[weight],0.865232,0.045029
COLS_ONLY,ClusterDiff,11,4,[contents],0.711139,0.097944
COLS_ONLY,ClusterDiff,11,5,Permutation,0.673307,0.100461
COLS_ONLY,ClusterDiff,11,6,Decrement,0.746818,0.069989
COLS_ONLY,ClusterDiff,11,7,Increment,0.712863,0.11312
COLS_ONLY,ClusterDiff,11,8,Same,0.628851,0.117373
COLS_ONLY,ClusterDiff,11,9,Averaged,0.58127,0.123761
COLS_ONLY,ClusterDiff,14,2,Permutation,0.871287,0.043206
COLS_ONLY,ClusterDiff,14,3,Decrement,0.867825,0.025637
COLS_ONLY,ClusterDiff,14,4,Increment,0.863347,0.048966
COLS_ONLY,ClusterDiff,14,5,Same,0.760503,0.077992
COLS_ONLY,ClusterDiff,14,6,Averaged,0.70754,0.093483
BOTH,RawDistances,12,2,[weight],0.81654,0.048817
BOTH,RawDistances,12,3,[contents],0.640181,0.043102
BOTH,RawDistances,12,4,Permutation,0.58667,0.043516
BOTH,RawDistances,12,5,Decrement,0.474481,0.069717
BOTH,RawDistances,12,6,Increment,0.663427,0.053607
BOTH,RawDistances,12,7,Same,0.47419,0.045432
BOTH,RawDistances,12,8,Averaged,0.41901,0.044535
ROWS_ONLY,RawDistances,3,2,Different:contents,0.663406,0.075463
ROWS_ONLY,RawDistances,3,3,Same:weight,0.55399,0.126082
ROWS_ONLY,RawDistances,3,4,Same:color,0.392724,0.099529
ROWS_ONLY,RawDistances,3,5,Different:color,0.355986,0.085577
ROWS_ONLY,RawDistances,3,6,DecrementPattern:weight,0.34737,0.121808
ROWS_ONLY,RawDistances,3,7,IncrementPattern:weight,0.413145,0.148354
ROWS_ONLY,RawDistances,3,8,Same:contents,0.328976,0.152133
ROWS_ONLY,RawDistances,3,9,~[color],0.298671,0.111201
ROWS_ONLY,RawDistances,3,10,~[weight],0.158131,0.075175
COLS_ONLY,RawDistances,1,2,'2 patterns',0.546185,0.066575
COLS_ONLY,RawDistances,1,3,Different:contents,0.410076,0.089432
COLS_ONLY,RawDistances,1,4,Same:weight,0.351624,0.12535
COLS_ONLY,RawDistances,1,5,Same:color,0.252217,0.074902
COLS_ONLY,RawDistances,1,6,Different:color,0.228215,0.069465
COLS_ONLY,RawDistances,1,7,DecrementPattern:weight,0.229437,0.112515
COLS_ONLY,RawDistances,1,8,IncrementPattern:weight,0.207373,0.110196
COLS_ONLY,RawDistances,1,9,Same:contents,0.173838,0.123814
COLS_ONLY,RawDistances,1,10,~[color],0.17809,0.088924
COLS_ONLY,Pruning,2,2,Same:color,0.668207,0.096895
COLS_ONLY,Pruning,2,3,Different:color,0.483963,0.119985
COLS_ONLY,Pruning,2,4,DecrementPattern:weight,0.564351,0.191875
COLS_ONLY,Pruning,2,5,IncrementPattern:weight,0.44879,0.206721
COLS_ONLY,Pruning,2,6,Same:contents,0.321807,0.134598
COLS_ONLY,Pruning,2,7,~[color],0.354335,0.164447
COLS_ONLY,Pruning,2,8,~[weight],0.190884,0.108043
COLS_ONLY,Pruning,2,9,~[contents],0.343286,0.166683
COLS_ONLY,Pruning,2,10,[color],0.215275,0.102835
COLS_ONLY,Pruning,16,2,Same,0.939781,0.033928
COLS_ONLY,Pruning,16,3,Averaged,0.84939,0.076521
BOTH,RawDistances,11,2,[color],0.740183,0.04277
BOTH,RawDistances,11,3,[weight],0.69048,0.048799
BOTH,RawDistances,11,4,[contents],0.604111,0.052197
BOTH,RawDistances,11,5,Permutation,0.504312,0.046193
BOTH,RawDistances,11,6,Decrement,0.461429,0.07661
BOTH,RawDistances,11,7,Increment,0.627339,0.051998
BOTH,RawDistances,11,8,Same,0.438359,0.05246
BOTH,RawDistances,11,9,Averaged,0.38631,0.045639
COLS_ONLY,ClusterDiff,2,2,Same:weight,0.743444,0.137868
COLS_ONLY,ClusterDiff,2,3,Same:color,0.480966,0.146186
COLS_ONLY,ClusterDiff,2,4,Different:color,0.432874,0.121254
COLS_ONLY,ClusterDiff,2,5,DecrementPattern:weight,0.48987,0.180028
COLS_ONLY,ClusterDiff,2,6,IncrementPattern:weight,0.332661,0.189914
COLS_ONLY,ClusterDiff,2,7,Same:contents,0.314729,0.121381
COLS_ONLY,ClusterDiff,2,8,~[color],0.334942,0.175507
COLS_ONLY,ClusterDiff,2,9,~[weight],0.192475,0.108145
COLS_ONLY,ClusterDiff,2,10,~[contents],0.291643,0.193231
ROWS_ONLY,Pruning,15,2,Decrement,0.95039,0.027427
ROWS_ONLY,Pruning,15,3,Increment,0.888427,0.047499
ROWS_ONLY,Pruning,15,4,Same,0.836214,0.089262
ROWS_ONLY,Pruning,15,5,Averaged,0.80247,0.104086
ROWS_ONLY,Pruning,3,2,Same:color,0.693897,0.100353
ROWS_ONLY,Pruning,3,3,Different:color,0.547789,0.113226
ROWS_ONLY,Pruning,3,4,DecrementPattern:weight,0.643831,0.158121
ROWS_ONLY,Pruning,3,5,IncrementPattern:weight,0.538306,0.200108
ROWS_ONLY,Pruning,3,6,Same:contents,0.393223,0.136414
ROWS_ONLY,Pruning,3,7,~[color],0.417977,0.161984
ROWS_ONLY,Pruning,3,8,~[weight],0.21351,0.130515
ROWS_ONLY,Pruning,3,9,~[contents],0.399107,0.167897
ROWS_ONLY,Pruning,3,10,[color],0.265459,0.12086
COLS_ONLY,ClusterDiff,7,2,Same:contents,0.844096,0.090087
COLS_ONLY,ClusterDiff,7,3,~[color],0.728873,0.11111
COLS_ONLY,ClusterDiff,7,4,~[weight],0.491717,0.173413
COLS_ONLY,ClusterDiff,7,5,~[contents],0.680929,0.138611
COLS_ONLY,ClusterDiff,7,6,[color],0.545596,0.149441
COLS_ONLY,ClusterDiff,7,7,[weight],0.616424,0.121495
COLS_ONLY,ClusterDiff,7,8,[contents],0.483972,0.134688
COLS_ONLY,ClusterDiff,7,9,Permutation,0.456941,0.136324
COLS_ONLY,ClusterDiff,7,10,Decrement,0.562955,0.10768
ROWS_ONLY,ClusterDiff,11,2,~[contents],0.850143,0.06584
ROWS_ONLY,ClusterDiff,11,3,[color],0.752966,0.091175
ROWS_ONLY,ClusterDiff,11,4,[weight],0.813328,0.056635
ROWS_ONLY,ClusterDiff,11,5,[contents],0.686083,0.107337
ROWS_ONLY,ClusterDiff,11,6,Permutation,0.633217,0.115003
ROWS_ONLY,ClusterDiff,11,7,Decrement,0.646948,0.073233
ROWS_ONLY,ClusterDiff,11,8,Increment,0.736048,0.1147
ROWS_ONLY,ClusterDiff,11,9,Same,0.606193,0.125343
ROWS_ONLY,ClusterDiff,11,10,Averaged,0.57421,0.132076
COLS_ONLY,RawDistances,17,2,Increment,0.850685,0.025193
COLS_ONLY,RawDistances,17,3,Same,0.625744,0.028152
COLS_ONLY,RawDistances,17,4,Averaged,0.5589,0.022874
ROWS_ONLY,RawDistances,12,2,~[contents],0.700893,0.04906
ROWS_ONLY,RawDistances,12,3,[color],0.610902,0.046868
ROWS_ONLY,RawDistances,12,4,[weight],0.629967,0.049875
ROWS_ONLY,RawDistances,12,5,[contents],0.522556,0.040236
ROWS_ONLY,RawDistances,12,6,Permutation,0.47088,0.041398
ROWS_ONLY,RawDistances,12,7,Decrement,0.429675,0.056516
ROWS_ONLY,RawDistances,12,8,Increment,0.597702,0.060647
ROWS_ONLY,RawDistances,12,9,Same,0.405536,0.043484
ROWS_ONLY,RawDistances,12,10,Averaged,0.35468,0.039005
ROWS_ONLY,RawDistances,9,2,Same:contents,0.819699,0.070202
ROWS_ONLY,RawDistances,9,3,~[color],0.611098,0.049782
ROWS_ONLY,RawDistances,9,4,~[weight],0.433864,0.075163
ROWS_ONLY,RawDistances,9,5,~[contents],0.456607,0.072656
ROWS_ONLY,RawDistances,9,6,[color],0.436361,0.060846
ROWS_ONLY,RawDistances,9,7,[weight],0.49957,0.062572
ROWS_ONLY,RawDistances,9,8,[contents],0.386028,0.057791
ROWS_ONLY,RawDistances,9,9,Permutation,0.348849,0.051336
ROWS_ONLY,RawDistances,9,10,Decrement,0.33539,0.06686
COLS_ONLY,ClusterDiff,18,2,Averaged,0.89802,0.026629
BOTH,Pruning,13,2,Decrement,0.964416,0.033072
BOTH,Pruning,13,3,Increment,0.923226,0.069014
BOTH,Pruning,13,4,Same,0.874912,0.107154
BOTH,Pruning,13,5,Averaged,0.84287,0.133618
ROWS_ONLY,RawDistances,5,2,Same:color,0.638552,0.077266
ROWS_ONLY,RawDistances,5,3,Different:color,0.541701,0.075333
ROWS_ONLY,RawDistances,5,4,DecrementPattern:weight,0.479253,0.111896
ROWS_ONLY,RawDistances,5,5,IncrementPattern:weight,0.566694,0.13778
ROWS_ONLY,RawDistances,5,6,Same:contents,0.48762,0.145927
ROWS_ONLY,RawDistances,5,7,~[color],0.391156,0.095906
ROWS_ONLY,RawDistances,5,8,~[weight],0.2325,0.078231
ROWS_ONLY,RawDistances,5,9,~[contents],0.29125,0.110282
ROWS_ONLY,RawDistances,5,10,[color],0.25818,0.066388
ROWS_ONLY,ClusterDiff,4,2,Same:color,0.706862,0.114411
ROWS_ONLY,ClusterDiff,4,3,Different:color,0.586922,0.120542
ROWS_ONLY,ClusterDiff,4,4,DecrementPattern:weight,0.648442,0.15491
ROWS_ONLY,ClusterDiff,4,5,IncrementPattern:weight,0.600645,0.194702
ROWS_ONLY,ClusterDiff,4,6,Same:contents,0.441687,0.146588
ROWS_ONLY,ClusterDiff,4,7,~[color],0.443642,0.166271
ROWS_ONLY,ClusterDiff,4,8,~[weight],0.245808,0.154818
ROWS_ONLY,ClusterDiff,4,9,~[contents],0.446179,0.177951
ROWS_ONLY,ClusterDiff,4,10,[color],0.314297,0.148484
ROWS_ONLY,RawDistances,16,2,Permutation,0.751806,0.016793
ROWS_ONLY,RawDistances,16,3,Decrement,0.648604,0.032505
ROWS_ONLY,RawDistances,16,4,Increment,0.799194,0.022594
ROWS_ONLY,RawDistances,16,5,Same,0.563042,0.026083
ROWS_ONLY,RawDistances,16,6,Averaged,0.5057,0.024258
ROWS_ONLY,ClusterDiff,5,2,Different:color,0.772024,0.078416
ROWS_ONLY,ClusterDiff,5,3,DecrementPattern:weight,0.740357,0.113419
ROWS_ONLY,ClusterDiff,5,4,IncrementPattern:weight,0.695685,0.141588
ROWS_ONLY,ClusterDiff,5,5,Same:contents,0.551837,0.152196
ROWS_ONLY,ClusterDiff,5,6,~[color],0.552225,0.15062
ROWS_ONLY,ClusterDiff,5,7,~[weight],0.336414,0.15256
ROWS_ONLY,ClusterDiff,5,8,~[contents],0.474036,0.188541
ROWS_ONLY,Pruning,1,10,~[contents],0.191837,0.168748
ROWS_ONLY,Pruning,1,9,~[weight],0.172439,0.084666
ROWS_ONLY,Pruning,1,8,~[color],0.238095,0.156792
ROWS_ONLY,Pruning,1,7,Same:contents,0.2358,0.087386
ROWS_ONLY,Pruning,1,6,IncrementPattern:weight,0.234639,0.162273
ROWS_ONLY,Pruning,1,5,DecrementPattern:weight,0.378788,0.176467
ROWS_ONLY,Pruning,1,4,Different:color,0.358925,0.107644
ROWS_ONLY,Pruning,1,3,Same:color,0.411823,0.128675
ROWS_ONLY,Pruning,1,2,Same:weight,0.667455,0.13813
COLS_ONLY,ClusterDiff,1,10,~[contents],0.192517,0.168054
COLS_ONLY,ClusterDiff,1,9,~[weight],0.165705,0.077384
COLS_ONLY,ClusterDiff,1,8,~[color],0.240573,0.159536
COLS_ONLY,ClusterDiff,1,7,Same:contents,0.241824,0.088991
COLS_ONLY,ClusterDiff,1,6,IncrementPattern:weight,0.230031,0.161906
COLS_ONLY,ClusterDiff,1,5,DecrementPattern:weight,0.382498,0.178375
COLS_ONLY,ClusterDiff,1,4,Different:color,0.355847,0.105401
COLS_ONLY,ClusterDiff,1,3,Same:color,0.405583,0.127886
COLS_ONLY,ClusterDiff,1,2,Same:weight,0.663513,0.13778
BOTH,ClusterDiff,8,10,Averaged,0.56332,0.171097
BOTH,ClusterDiff,8,9,Same,0.59721,0.160893
BOTH,ClusterDiff,8,8,Increment,0.710806,0.17023
BOTH,ClusterDiff,8,7,Decrement,0.662955,0.109224
BOTH,ClusterDiff,8,6,Permutation,0.632201,0.151687
BOTH,ClusterDiff,8,5,[contents],0.680722,0.14469
BOTH,ClusterDiff,8,4,[weight],0.805315,0.093824
BOTH,ClusterDiff,8,3,[color],0.748486,0.121154
BOTH,ClusterDiff,8,2,~[contents],0.834857,0.084693
ROWS_ONLY,RawDistances,1,10,~[color],0.207817,0.107528
ROWS_ONLY,RawDistances,1,9,Same:contents,0.19564,0.112097
ROWS_ONLY,RawDistances,1,8,IncrementPattern:weight,0.237327,0.123747
ROWS_ONLY,RawDistances,1,7,DecrementPattern:weight,0.249536,0.118683
ROWS_ONLY,RawDistances,1,6,Different:color,0.234856,0.061531
ROWS_ONLY,RawDistances,1,5,Same:color,0.247947,0.070009
ROWS_ONLY,RawDistances,1,4,Same:weight,0.371492,0.139343
ROWS_ONLY,RawDistances,1,3,Different:contents,0.42305,0.091781
ROWS_ONLY,RawDistances,1,2,'2 patterns',0.556512,0.05745
COLS_ONLY,Pruning,1,10,[color],0.158439,0.067345
COLS_ONLY,Pruning,1,9,~[contents],0.259184,0.143377
COLS_ONLY,Pruning,1,8,~[weight],0.154161,0.078577
COLS_ONLY,Pruning,1,7,~[color],0.256537,0.146386
COLS_ONLY,Pruning,1,6,Same:contents,0.243546,0.102685
COLS_ONLY,Pruning,1,5,IncrementPattern:weight,0.339094,0.183748
COLS_ONLY,Pruning,1,4,DecrementPattern:weight,0.444341,0.193367
COLS_ONLY,Pruning,1,3,Different:color,0.399417,0.10766
COLS_ONLY,Pruning,1,2,Same:color,0.620361,0.08343
BOTH,RawDistances,17,2,Averaged,0.77683,0.019735
BOTH,Pruning,9,8,Averaged,0.66194,0.18706
BOTH,Pruning,9,7,Same,0.696608,0.18095
BOTH,Pruning,9,6,Increment,0.791734,0.143113
BOTH,Pruning,9,5,Decrement,0.829156,0.106815
BOTH,Pruning,9,4,Permutation,0.763488,0.145421
BOTH,Pruning,9,3,[contents],0.796778,0.131367
BOTH,Pruning,9,2,[weight],0.955182,0.031066
COLS_ONLY,Pruning,12,6,Averaged,0.70751,0.121822
COLS_ONLY,Pruning,12,5,Same,0.766335,0.105183
COLS_ONLY,Pruning,12,4,Increment,0.842661,0.068291
COLS_ONLY,Pruning,12,3,Decrement,0.882468,0.040214
COLS_ONLY,Pruning,12,2,Permutation,0.885858,0.05601
ROWS_ONLY,ClusterDiff,1,10,~[weight],0.152958,0.080684
ROWS_ONLY,ClusterDiff,1,9,~[color],0.290118,0.124413
ROWS_ONLY,ClusterDiff,1,8,Same:contents,0.174986,0.080989
ROWS_ONLY,ClusterDiff,1,7,IncrementPattern:weight,0.174347,0.127523
ROWS_ONLY,ClusterDiff,1,6,DecrementPattern:weight,0.35436,0.180323
ROWS_ONLY,ClusterDiff,1,5,Different:color,0.307094,0.096308
ROWS_ONLY,ClusterDiff,1,4,Same:color,0.365846,0.115966
ROWS_ONLY,ClusterDiff,1,3,Same:weight,0.455692,0.188086
ROWS_ONLY,ClusterDiff,1,2,Different:contents,0.613527,0.081363
COLS_ONLY,ClusterDiff,3,10,[weight],0.374652,0.157232
COLS_ONLY,ClusterDiff,3,9,[color],0.288761,0.115468
COLS_ONLY,ClusterDiff,3,8,~[contents],0.391036,0.18318
COLS_ONLY,ClusterDiff,3,7,~[weight],0.279621,0.135566
COLS_ONLY,ClusterDiff,3,6,~[color],0.45763,0.169189
COLS_ONLY,ClusterDiff,3,5,Same:contents,0.447319,0.149656
COLS_ONLY,ClusterDiff,3,4,IncrementPattern:weight,0.56004,0.164587
COLS_ONLY,ClusterDiff,3,3,DecrementPattern:weight,0.687825,0.152481
COLS_ONLY,ClusterDiff,3,2,Different:color,0.723844,0.079683
ROWS_ONLY,RawDistances,7,10,Permutation,0.296501,0.061068
ROWS_ONLY,RawDistances,7,9,[contents],0.339264,0.070703
ROWS_ONLY,RawDistances,7,8,[weight],0.429752,0.081912
ROWS_ONLY,RawDistances,7,7,[color],0.366774,0.06932
ROWS_ONLY,RawDistances,7,6,~[contents],0.394464,0.088216
ROWS_ONLY,RawDistances,7,5,~[weight],0.35351,0.085882
ROWS_ONLY,RawDistances,7,4,~[color],0.538584,0.086587
ROWS_ONLY,RawDistances,7,3,Same:contents,0.676627,0.119967
ROWS_ONLY,RawDistances,7,2,IncrementPattern:weight,0.861653,0.074626
BOTH,RawDistances,9,10,Averaged,0.34881,0.054705
BOTH,RawDistances,9,9,Same,0.396411,0.059633
BOTH,RawDistances,9,8,Increment,0.56754,0.058576
BOTH,RawDistances,9,7,Decrement,0.416299,0.081593
BOTH,RawDistances,9,6,Permutation,0.458713,0.061918
BOTH,RawDistances,9,5,[contents],0.507681,0.064546
BOTH,RawDistances,9,4,[weight],0.634189,0.06531
BOTH,RawDistances,9,3,[color],0.603991,0.06549
BOTH,RawDistances,9,2,~[contents],0.720607,0.061725
BOTH,RawDistances,1,10,~[contents],0.208503,0.138553
BOTH,RawDistances,1,9,~[weight],0.147667,0.084177
BOTH,RawDistances,1,8,~[color],0.243876,0.126081
BOTH,RawDistances,1,7,Same:contents,0.251578,0.160505
BOTH,RawDistances,1,6,IncrementPattern:weight,0.335253,0.136778
BOTH,RawDistances,1,5,DecrementPattern:weight,0.303649,0.159003
BOTH,RawDistances,1,4,Different:color,0.35115,0.103677
BOTH,RawDistances,1,3,Same:color,0.401314,0.100264
BOTH,RawDistances,1,2,Same:weight,0.622832,0.146251
BOTH,Pruning,1,10,[weight],0.21334,0.142032
BOTH,Pruning,1,9,[color],0.188001,0.089313
BOTH,Pruning,1,8,~[contents],0.242177,0.16701
BOTH,Pruning,1,7,~[weight],0.222463,0.108574
BOTH,Pruning,1,6,~[color],0.301679,0.172799
BOTH,Pruning,1,5,Same:contents,0.307516,0.147995
BOTH,Pruning,1,4,IncrementPattern:weight,0.410906,0.157485
BOTH,Pruning,1,3,DecrementPattern:weight,0.522882,0.204712
BOTH,Pruning,1,2,Different:color,0.643829,0.095093
ROWS_ONLY,ClusterDiff,17,3,Averaged,0.80329,0.042883
ROWS_ONLY,ClusterDiff,17,2,Same,0.909934,0.028735
COLS_ONLY,Pruning,8,10,Averaged,0.51861,0.14736
COLS_ONLY,Pruning,8,9,Same,0.564212,0.14183
COLS_ONLY,Pruning,8,8,Increment,0.620685,0.137116
COLS_ONLY,Pruning,8,7,Decrement,0.6675,0.129559
COLS_ONLY,Pruning,8,6,Permutation,0.600813,0.131808
COLS_ONLY,Pruning,8,5,[contents],0.641194,0.119887
COLS_ONLY,Pruning,8,4,[weight],0.798543,0.09401
COLS_ONLY,Pruning,8,3,[color],0.714327,0.118816
COLS_ONLY,Pruning,8,2,~[contents],0.859821,0.087239
ROWS_ONLY,ClusterDiff,9,10,Same,0.550383,0.129689
ROWS_ONLY,ClusterDiff,9,9,Increment,0.668589,0.122528
ROWS_ONLY,ClusterDiff,9,8,Decrement,0.596429,0.078071
ROWS_ONLY,ClusterDiff,9,7,Permutation,0.541885,0.129909
ROWS_ONLY,ClusterDiff,9,6,[contents],0.601333,0.114317
ROWS_ONLY,ClusterDiff,9,5,[weight],0.767781,0.063641
ROWS_ONLY,ClusterDiff,9,4,[color],0.676376,0.140451
ROWS_ONLY,ClusterDiff,9,3,~[contents],0.782321,0.094468
ROWS_ONLY,ClusterDiff,9,2,~[weight],0.730707,0.116127
COLS_ONLY,RawDistances,4,10,[weight],0.266507,0.100368
COLS_ONLY,RawDistances,4,9,[color],0.239006,0.071024
COLS_ONLY,RawDistances,4,8,~[contents],0.278607,0.099105
COLS_ONLY,RawDistances,4,7,~[weight],0.241086,0.088859
COLS_ONLY,RawDistances,4,6,~[color],0.335058,0.108378
COLS_ONLY,RawDistances,4,5,Same:contents,0.453645,0.177547
COLS_ONLY,RawDistances,4,4,IncrementPattern:weight,0.518992,0.128155
COLS_ONLY,RawDistances,4,3,DecrementPattern:weight,0.494286,0.14554
COLS_ONLY,RawDistances,4,2,Different:color,0.632483,0.078191
ROWS_ONLY,ClusterDiff,8,10,Increment,0.592742,0.164635
ROWS_ONLY,ClusterDiff,8,9,Decrement,0.552857,0.096158
ROWS_ONLY,ClusterDiff,8,8,Permutation,0.493002,0.127895
ROWS_ONLY,ClusterDiff,8,7,[contents],0.535972,0.132502
ROWS_ONLY,ClusterDiff,8,6,[weight],0.688328,0.105505
ROWS_ONLY,ClusterDiff,8,5,[color],0.619312,0.137948
ROWS_ONLY,ClusterDiff,8,4,~[contents],0.713179,0.143074
ROWS_ONLY,ClusterDiff,8,3,~[weight],0.589141,0.15302
ROWS_ONLY,ClusterDiff,8,2,~[color],0.865896,0.077072
BOTH,RawDistances,8,10,Same,0.360941,0.068404
BOTH,RawDistances,8,9,Increment,0.532823,0.084463
BOTH,RawDistances,8,8,Decrement,0.370487,0.098083
BOTH,RawDistances,8,7,Permutation,0.404334,0.065844
BOTH,RawDistances,8,6,[contents],0.463097,0.075272
BOTH,RawDistances,8,5,[weight],0.536589,0.085925
BOTH,RawDistances,8,4,[color],0.550122,0.075023
BOTH,RawDistances,8,3,~[contents],0.563929,0.087422
BOTH,RawDistances,8,2,~[weight],0.657449,0.078897
ROWS_ONLY,Pruning,7,10,Increment,0.56375,0.182768
ROWS_ONLY,Pruning,7,9,Decrement,0.558961,0.11818
ROWS_ONLY,Pruning,7,8,Permutation,0.478284,0.143186
ROWS_ONLY,Pruning,7,7,[contents],0.520875,0.142655
ROWS_ONLY,Pruning,7,6,[weight],0.691656,0.112207
ROWS_ONLY,Pruning,7,5,[color],0.607584,0.153569
ROWS_ONLY,Pruning,7,4,~[contents],0.711393,0.151174
ROWS_ONLY,Pruning,7,3,~[weight],0.566111,0.176157
ROWS_ONLY,Pruning,7,2,~[color],0.863266,0.077214
ROWS_ONLY,ClusterDiff,6,10,Permutation,0.391174,0.127851
ROWS_ONLY,ClusterDiff,6,9,[contents],0.413194,0.125944
ROWS_ONLY,ClusterDiff,6,8,[weight],0.555017,0.126719
ROWS_ONLY,ClusterDiff,6,7,[color],0.444709,0.150675
ROWS_ONLY,ClusterDiff,6,6,~[contents],0.5645,0.171445
ROWS_ONLY,ClusterDiff,6,5,~[weight],0.418838,0.166565
ROWS_ONLY,ClusterDiff,6,4,~[color],0.660867,0.114182
ROWS_ONLY,ClusterDiff,6,3,Same:contents,0.661024,0.135099
ROWS_ONLY,ClusterDiff,6,2,IncrementPattern:weight,0.900887,0.074003
COLS_ONLY,ClusterDiff,13,6,Averaged,0.6921,0.095121
COLS_ONLY,ClusterDiff,13,5,Same,0.746608,0.079926
COLS_ONLY,ClusterDiff,13,4,Increment,0.852944,0.05312
COLS_ONLY,ClusterDiff,13,3,Decrement,0.860422,0.029689
COLS_ONLY,ClusterDiff,13,2,Permutation,0.864368,0.044816
COLS_ONLY,Pruning,13,5,Averaged,0.75685,0.099138
COLS_ONLY,Pruning,13,4,Same,0.819354,0.086095
COLS_ONLY,Pruning,13,3,Increment,0.872016,0.061828
COLS_ONLY,Pruning,13,2,Decrement,0.942338,0.023149
BOTH,RawDistances,4,10,[contents],0.263556,0.09101
BOTH,RawDistances,4,9,[weight],0.339503,0.120376
BOTH,RawDistances,4,8,[color],0.299755,0.088292
BOTH,RawDistances,4,7,~[contents],0.337321,0.123173
BOTH,RawDistances,4,6,~[weight],0.290581,0.105843
BOTH,RawDistances,4,5,~[color],0.418786,0.12001
BOTH,RawDistances,4,4,Same:contents,0.568283,0.177119
BOTH,RawDistances,4,3,IncrementPattern:weight,0.662742,0.110884
BOTH,RawDistances,4,2,DecrementPattern:weight,0.654578,0.15519
BOTH,ClusterDiff,12,6,Averaged,0.72126,0.12745
BOTH,ClusterDiff,12,5,Same,0.77453,0.102426
BOTH,ClusterDiff,12,4,Increment,0.90129,0.0728
BOTH,ClusterDiff,12,3,Decrement,0.861461,0.042634
BOTH,ClusterDiff,12,2,Permutation,0.882912,0.054315
ROWS_ONLY,RawDistances,11,10,Averaged,0.3494,0.039751
ROWS_ONLY,RawDistances,11,9,Same,0.398895,0.044185
ROWS_ONLY,RawDistances,11,8,Increment,0.589476,0.061797
ROWS_ONLY,RawDistances,11,7,Decrement,0.418961,0.057552
ROWS_ONLY,RawDistances,11,6,Permutation,0.464379,0.043925
ROWS_ONLY,RawDistances,11,5,[contents],0.515667,0.046551
ROWS_ONLY,RawDistances,11,4,[weight],0.625017,0.046027
ROWS_ONLY,RawDistances,11,3,[color],0.605459,0.048679
ROWS_ONLY,RawDistances,11,2,~[contents],0.700321,0.046805
BOTH,ClusterDiff,11,7,Averaged,0.68255,0.145779
BOTH,ClusterDiff,11,6,Same,0.736193,0.130988
BOTH,ClusterDiff,11,5,Increment,0.8825,0.082518
BOTH,ClusterDiff,11,4,Decrement,0.791331,0.06824
BOTH,ClusterDiff,11,3,Permutation,0.796456,0.096059
BOTH,ClusterDiff,11,2,[contents],0.895569,0.060762
COLS_ONLY,ClusterDiff,6,10,Decrement,0.52763,0.116187
COLS_ONLY,ClusterDiff,6,9,Permutation,0.409221,0.121324
COLS_ONLY,ClusterDiff,6,8,[contents],0.435097,0.123487
COLS_ONLY,ClusterDiff,6,7,[weight],0.567202,0.128473
COLS_ONLY,ClusterDiff,6,6,[color],0.499893,0.138103
COLS_ONLY,ClusterDiff,6,5,~[contents],0.639036,0.150228
COLS_ONLY,ClusterDiff,6,4,~[weight],0.446212,0.161111
COLS_ONLY,ClusterDiff,6,3,~[color],0.691474,0.118274
COLS_ONLY,ClusterDiff,6,2,Same:contents,0.817169,0.089844
BOTH,RawDistances,16,3,Averaged,0.64312,0.027295
